Date,PAYEMS,PMI,MICH,ADS,USREC
11/1/1989,0.25411,46.8,90.9,0.013439181005757,0
12/1/1989,0.07721,47.4,90.5,-0.1006457135836,0
1/1/1990,0.33297,47.2,93,0.16532239892628,0
2/1/1990,0.21589,49.1,89.5,0.4485560290968,0
3/1/1990,0.1908,49.9,91.3,-0.057315701857098,0
4/1/1990,0.0383,50,93.9,-0.31138805658293,0
5/1/1990,0.13939,49.5,90.6,-0.2517222750369,0
6/1/1990,0.01548,49.2,88.3,-0.47829808148463,0
7/1/1990,-0.02913,46.6,88.2,-0.73473618167657,0
8/1/1990,-0.18957,46.1,76.4,-0.92031667536155,1
9/1/1990,-0.08944,44.5,72.8,-1.3984465176394,1
10/1/1990,-0.13797,43.2,63.9,-1.8875203238375,1
11/1/1990,-0.13999,41.3,66,-1.7892824940015,1
12/1/1990,-0.04396,40.8,65.5,-1.5317677561322,1
1/1/1991,-0.10173,39.2,66.8,-1.7330238457155,1
2/1/1991,-0.29478,39.4,70.4,-1.5834478279582,1
3/1/1991,-0.14726,40.7,87.7,-0.90152126510882,1
4/1/1991,-0.1936,42.8,81.8,-0.21494945874807,0
5/1/1991,-0.10618,44.5,78.3,0.22020667538885,0
6/1/1991,0.07849,50.3,82.1,0.064194055695457,0
7/1/1991,-0.03878,50.6,82.9,-0.33883712908439,0
8/1/1991,0.01662,52.9,82,-0.18479263935752,0
9/1/1991,0.024,54.9,83,-0.23093123880425,0
10/1/1991,0.01938,53.1,78.3,-0.66770523131645,0
11/1/1991,-0.05631,49.5,69.1,-0.79360525980196,0
12/1/1991,0.02954,46.8,68.2,-0.59846646254324,0
1/1/1992,0.03784,47.3,67.5,-0.22599701436751,0
2/1/1992,-0.05354,52.7,68.8,0.19165324781425,0
3/1/1992,0.04984,54.6,76,0.44807255500762,0
4/1/1992,0.14201,52.6,77.2,0.29763078859023,0
5/1/1992,0.11972,55.7,79.2,0.023378048042896,0
6/1/1992,0.06073,53.6,80.4,0.10904673053278,0
7/1/1992,0.07172,53.9,76.6,0.018992383958489,0
8/1/1992,0.12126,53.4,76.1,-0.35425427347663,0
